batch_id,production_line,weight,baking_time,cooling_type,cooling_time,decoration,decoration_type,decoration_time,additional_cooling_time
544ead65-e66c-4030-b870-0dfaa1287958,1,535,11.9,rack,16.4,no,,,
c991de24-5ae1-4d8f-a1be-9345b642ad91,1,511,8.8,conveyor,7.9,yes,fondant,6.8,
f04d15d0-1458-4395-9935-85c6381ecc19,1,522,11.7,conveyor,9.2,yes,fondant,5.8,
420b1a7e-dc9c-4317-91e4-a99fa0e9943d,2,518,14.2,rack,17.1,no,,,
bd2544a2-33bc-491e-b14e-4feac3a7ca9f,1,521,10.2,rack,15.4,yes,glace,4.3,91.1
752309e3-4ace-4726-8afe-0c4ace0407ba,1,513,8.9,conveyor,6.7,yes,fondant,6.5,
ffe8b675-86f3-45c1-99d2-84df1f6e01c1,1,524,,rack,14.4,no,,,
1fc5c7fd-c8f7-45f5-874f-727009ac94eb,2,523,10.3,rack,13.9,yes,sprinkles,2.0,
f2e8e691-364a-432c-b65f-06cbc53894a9,2,517,9.6,rack,16.0,yes,fondant,5.0,
d3ace6a0-0e3d-436f-a02f-f3f6c87ebf74,2,513,9.3,rack,15.9,no,,,
19fac5ed-24d1-406b-a0c6-9fd5ccfb37b9,2,525,13.0,conveyor,7.4,no,,,
e4eda447-b553-43e4-8352-fb6a5d370c66,1,522,9.3,conveyor,8.7,no,,,
375dfb5a-fde5-48b1-98be-d22ffcf11bc1,2,510,11.1,rack,11.5,no,,,
045f421a-03ca-4ace-9bfc-04569e8454b3,2,534,10.6,conveyor,9.9,yes,sprinkles,2.0,
15492bd4-d7f9-43b6-b7be-7788d7261b66,1,503,11.0,conveyor,7.6,yes,fondant,4.5,
19c1bceb-e678-4df1-ae07-1dd1ab213829,1,513,11.8,conveyor,9.2,yes,fondant,5.4,
0dee49f7-5d27-4c39-8fc8-124f5b62c308,1,512,9.5,rack,16.5,yes,fondant,6.7,
49669968-06fa-40aa-85fb-9fc81df42d75,1,505,12.1,conveyor,9.8,yes,glace,4.1,89.2
823d25a8-751f-4fe5-8905-4a9d53f285f1,2,504,9.9,conveyor,7.8,no,,,
c762c2e2-424a-41f3-ada5-590f19c8f7c2,1,523,11.5,conveyor,6.3,no,,,
3c3ad16c-1e44-495f-ba67-fe2d5b263430,2,504,10.7,rack,13.5,yes,fondant,6.3,
baa37eb3-2504-4e09-a138-9205f42b2c79,1,531,10.2,rack,13.6,yes,glace,4.1,102.6
4c4d9cd9-b682-41e7-88da-4449c15a4acd,2,510,10.3,rack,13.6,yes,fondant,6.5,
d8e505b0-9a6b-4236-aa6e-804c20156860,1,544,10.6,conveyor,8.8,yes,sprinkles,2.0,
4214e04e-ea69-49d7-9887-160faf4b168c,1,524,11.1,rack,13.8,yes,glace,3.7,74.0
7d37d284-8944-47fe-9c03-544e3e126b7d,1,521,10.7,conveyor,6.2,yes,sprinkles,2.0,
397d3b9c-8d1c-4ad6-9d3b-a654c1f6a900,2,524,12.5,conveyor,7.1,yes,fondant,3.5,
a164cdfd-c191-446c-a0dd-0b49d6c91f20,1,514,11.0,rack,16.0,no,,,
837e6360-b756-4b5b-aa42-90930f9a7cdc,1,520,9.7,rack,15.4,yes,glace,4.6,97.3
19051f2e-a3f0-48d4-87ed-802973d1a998,1,525,10.8,conveyor,9.2,yes,glace,3.2,80.5
1e1e1135-063c-49d6-844e-1eb4c48e126a,1,526,10.8,conveyor,6.3,yes,fondant,6.6,
17c37304-8842-461f-bf18-80c27e262a85,2,506,10.2,conveyor,7.2,no,,,
16ab4c35-c12f-4c86-bffb-63469242f91d,2,502,10.2,conveyor,9.8,no,,,
e2f8fca8-ad03-4d9f-9c1a-c5fdbb558183,2,526,12.7,rack,16.0,yes,glace,2.8,89.0
9c2400be-7889-491f-8f6b-f273020a2dba,2,513,10.3,conveyor,6.4,yes,fondant,5.3,
a9c3ea31-cfc4-4d97-83df-0ff39ced2e81,1,533,11.7,rack,15.9,yes,sprinkles,2.5,
a0f5b521-ecdd-42e0-a322-a1e0c7e6faaf,1,510,11.3,rack,14.7,no,,,
1b1079cd-c730-46c6-bfe9-e2f739c356df,2,504,13.5,conveyor,7.8,yes,sprinkles,2.3,
938e7fe0-b077-4ca4-bf75-89d1153d4b4f,1,526,13.5,rack,15.7,no,,,
711e723e-df67-4e6e-80e4-d70ce93f3e00,1,512,12.5,rack,15.9,yes,fondant,6.0,
63ef31c3-eb41-42a1-bd6c-f1f8b675c21f,2,508,9.4,rack,16.4,no,,,
8659fb23-f612-4b33-9b8d-3abab9239378,1,513,9.7,rack,13.2,no,,,
cc73dff6-f74a-4296-b557-780ce9186ede,2,521,12.9,rack,16.7,yes,fondant,5.6,
80dcda11-7bdb-4922-b9a4-f07717ae8502,2,514,9.4,conveyor,9.5,yes,glace,3.2,91.9
0ce1030c-ee56-46ff-b466-95cd0b4cbd92,2,532,9.5,conveyor,6.7,yes,fondant,5.4,
5df54228-93a1-4f35-97eb-2a0820b4f3b4,1,504,11.5,rack,12.4,no,,,
f8a56bca-61c1-4eb6-b6a6-2b501928bce3,2,518,9.8,rack,15.1,yes,sprinkles,2.2,
ac968e87-fd59-4af7-979b-cec8e53989d1,1,524,9.5,conveyor,8.7,yes,sprinkles,2.2,
9ed45a89-499b-4c13-97fb-24a2b9361e41,2,517,9.7,rack,13.5,yes,sprinkles,2.1,
bb908c0b-af9c-4f2a-84c9-7621869dee62,2,511,11.0,conveyor,9.7,yes,sprinkles,2.3,
5e93ec7a-8ad0-4a44-bbc1-1e8f97f55975,2,517,13.3,conveyor,8.9,no,,,
9739d1ed-f94a-426c-ad03-1a3ec3e7e5ec,1,510,12.2,rack,16.4,yes,fondant,4.9,
dbaa0d7f-735a-46f7-bd54-5fdf8c033ce9,1,514,10.0,conveyor,8.8,yes,glace,4.4,72.0
0fd0107d-d95a-4278-a90c-22f8e6e51fc1,2,518,10.2,conveyor,9.2,yes,fondant,5.2,
cf6643ce-bf49-4690-83bf-2b52b0fdd545,1,510,10.5,conveyor,8.6,yes,fondant,7.0,
b37229f5-a393-43a3-97d4-11668968fa08,1,533,8.7,rack,18.0,yes,fondant,4.5,
e8184a35-99cd-48ec-8fea-09829ef0d373,1,514,10.3,conveyor,7.9,yes,sprinkles,2.4,
a1beded2-3bad-40ba-bf3f-773b44743744,1,519,10.0,conveyor,6.3,yes,glace,4.7,61.8
63e35316-dfb1-4fa8-b26a-367176b7f9e4,2,502,11.2,conveyor,6.7,no,,,
8f1db825-60d6-4862-95aa-4d6323eeffc3,2,508,10.2,conveyor,6.3,no,,,
9a5cef94-cb31-4642-babe-38f107cf7ab5,1,520,11.5,rack,11.7,yes,sprinkles,2.0,
9a3845ef-5af2-495f-8aa4-6c51e6b26ecf,2,529,9.4,rack,13.2,yes,sprinkles,2.1,
e8e57bcd-90b3-4ec6-8b4a-31c9f0a86448,2,510,10.2,conveyor,9.0,no,,,
4ed4a7d5-296b-4a8e-a154-4f2711f624c8,1,516,10.5,rack,13.1,no,,,
b7272d37-71e0-4692-acc8-1a26cd5f4971,2,523,11.5,rack,17.5,no,,,
f47fdb92-44da-4529-bafb-5efe22cba6eb,1,521,11.9,conveyor,9.1,yes,fondant,4.5,
3dbcef43-547b-43aa-85f5-58b46241e67b,1,536,9.8,conveyor,8.9,yes,sprinkles,2.3,
847cbe2c-f87f-4b29-a144-1277a158d529,2,521,10.1,rack,15.7,no,,,
ea8f831b-e2a7-4493-a95d-0eed4bcf5fa6,2,515,11.1,conveyor,9.9,yes,sprinkles,1.9,
f326b2de-c1fc-4e83-ab27-b2fe4ae9af9c,1,516,11.6,conveyor,7.1,yes,glace,4.0,97.0
60a40493-a5a0-4db5-8119-d2ed883807ae,1,518,9.2,conveyor,9.1,yes,sprinkles,1.6,
42137936-0dab-47ba-8c07-6209ea9997cf,2,517,15.1,conveyor,8.5,no,,,
80842fee-dbfe-48d6-93f9-929bf74b8a04,1,531,12.2,conveyor,9.0,yes,fondant,5.8,
47fe3a53-4d53-486a-818c-17090332c800,1,530,11.6,rack,13.2,yes,sprinkles,1.7,
c847fa78-2a67-4a8a-aa48-9bd927bcb4be,1,519,10.3,conveyor,7.4,yes,glace,5.3,112.6
8d1fcb24-3866-4f02-9475-def04e181df6,2,505,10.6,rack,17.1,no,,,
f1034aaa-d67a-4736-9451-d0245354d9bc,2,519,11.3,rack,14.0,no,,,
ab41dd42-e133-4948-983f-b0c508aa1f43,1,515,12.1,conveyor,9.3,yes,glace,4.3,75.4
b2506c8e-0d3e-456a-aac0-09e1a1c1676f,1,519,10.3,rack,16.1,yes,fondant,4.8,
b7099b65-545f-4d5c-9fe1-6c481dee373b,1,519,10.4,conveyor,8.2,yes,fondant,4.6,
6f579f62-d207-4d89-90e8-0a6468260993,2,491,13.9,conveyor,8.6,yes,sprinkles,1.8,
655cc466-f013-44c7-8ff9-dcbefdf4af3d,1,533,10.2,conveyor,7.9,no,,,
88235559-5097-45d6-9237-4ef5ac4cbec7,1,524,10.1,rack,13.8,yes,sprinkles,1.8,
9271fd45-91ff-427c-9edd-36d72bec43af,1,535,11.3,conveyor,9.1,yes,fondant,4.9,
27f80433-a1e3-4355-ab9a-39a0b0bb8c47,1,509,11.6,rack,14.0,yes,sprinkles,2.2,
50769a02-13b0-4658-b34a-952930262b4d,2,519,12.3,conveyor,9.0,yes,sprinkles,1.9,
16471606-3ab5-4d79-8bb4-6112690edde5,2,529,9.3,conveyor,5.8,no,,,
c6281806-ad97-4147-9cc3-26bec7cf44c9,1,522,8.9,rack,17.0,yes,fondant,5.6,
7cba5f9f-1cab-4e6d-9a79-561e44adb3ca,1,531,11.2,rack,16.3,no,,,
6d2ab59d-4483-4825-9bfa-e3174f46d174,2,519,12.7,conveyor,7.4,no,,,
8215084d-d8d6-4a8d-ba70-7cf0c189343a,1,515,11.0,rack,17.5,yes,sprinkles,2.2,
edbb0d4f-3685-4f4b-ace1-ddbd34801cb6,1,510,12.4,conveyor,8.5,yes,sprinkles,2.1,
a61dc963-232f-4aa6-b067-e7dbe7c690ff,1,511,11.0,rack,14.0,yes,sprinkles,2.2,
23fa240e-f494-4879-a840-b1578e605dd5,1,518,10.3,rack,15.2,yes,sprinkles,1.8,
edffb5f2-6cb6-4744-94eb-a6e1a179ab69,2,523,11.9,conveyor,9.8,no,,,
4469fbb2-0c35-43dc-8649-5806c16b5f5d,1,539,8.7,rack,14.3,yes,sprinkles,1.9,
317b9c0c-27b0-40f6-9a3f-fca421512671,2,512,10.5,rack,15.6,yes,glace,3.9,68.3
8a6d28d4-661d-4364-b705-06c5282bd691,1,523,11.6,conveyor,9.5,yes,fondant,6.1,
16b39b11-33ca-4621-8d8a-1587943c03e3,2,522,10.8,rack,16.7,yes,glace,3.6,61.2
c0f39fe0-833d-48ff-be26-741f52f886b5,2,522,10.4,rack,16.5,yes,fondant,8.5,
3cd7d9fa-778c-442a-b8aa-e1064a7e6140,1,526,11.3,rack,14.0,yes,sprinkles,2.0,
8fee9939-b2bc-4233-9ced-b7348c2bf1d1,2,503,12.8,rack,16.5,yes,sprinkles,2.4,
9a005d52-482b-4a07-8686-a9f2b7367cab,2,517,12.7,rack,15.0,no,,,
fbd5afe5-e08a-48d9-afd2-86aacd8f8cd7,1,514,9.1,rack,16.7,yes,fondant,6.5,
5b48b088-c9c0-45c1-be16-c79939b0cc23,1,523,11.0,rack,14.2,yes,sprinkles,2.1,
8de1b1db-0a0e-4550-be8e-0c96d63c6fd4,1,536,12.8,conveyor,8.2,yes,fondant,5.2,
1746d70b-158c-427d-bbe2-ea7c6a6b821f,1,517,10.3,conveyor,6.1,no,,,
f2a0b70b-d82a-4576-8ab4-a7b50d6d00c8,1,517,12.5,rack,12.9,yes,glace,3.6,92.5
2740eeb8-df73-4776-9029-1b1758059947,2,520,9.0,conveyor,5.3,no,,,
f73190c2-442c-4e6a-adcd-f64ae5c5d435,1,510,,rack,12.4,no,,,
b4f8e82d-f5fb-48c3-b0b8-89326bc69164,2,528,9.2,conveyor,8.8,yes,fondant,6.8,
efc04877-0487-4299-8b3c-edce59d0f6de,2,519,11.5,conveyor,6.6,no,,,
43afde87-a026-4e9b-b47b-244b682d5078,1,521,9.9,conveyor,9.6,no,,,
a8f783f7-b094-4b53-9f89-53158c03e705,1,505,9.5,conveyor,7.7,yes,fondant,6.2,
e5482356-c859-46c9-884e-005574acbdb7,1,525,11.9,conveyor,5.9,no,,,
2b2edd8a-ac79-4dd0-8e71-9dcbb3aecc6c,1,524,9.0,conveyor,8.6,yes,fondant,5.6,
99e4f382-04bd-4bc7-8f7d-4e8522e09616,1,519,12.1,conveyor,7.9,yes,sprinkles,2.2,
4d06b4f5-ce4c-4433-a815-ab353d03a1bd,2,510,13.7,conveyor,9.6,yes,fondant,6.4,
5fc9a219-071f-4106-93d3-fbb96320c514,1,538,12.7,conveyor,8.5,yes,sprinkles,1.9,
c4b0ca7c-9ee6-4665-b22b-06eb0ea50ef1,2,515,9.9,conveyor,6.0,yes,glace,3.5,83.1
432ffff3-8357-4aef-85bb-6387fe240b5b,2,532,11.5,conveyor,5.3,no,,,
5c107dd6-047b-4e4f-9892-09f9dea6dba3,2,508,11.3,conveyor,5.6,yes,fondant,5.4,
7ff1124b-6f54-453b-9f90-24964163cd42,1,521,11.7,conveyor,5.6,yes,sprinkles,1.7,
ab908c1a-1dc4-4bc4-b132-b394e8ecfd82,2,497,11.0,rack,14.6,yes,fondant,7.2,
da0a8fc8-b501-40d7-ae3f-f7c0cc3e1785,2,506,10.2,conveyor,9.4,yes,fondant,6.1,
542c171f-96fa-424f-ba45-ac8841338972,2,510,10.7,conveyor,7.5,yes,glace,3.9,87.1
f786dcfe-8bc0-4a7e-b0ed-08d9a1a9cfd6,2,523,11.1,rack,16.4,no,,,
7d8a5e4c-a9e9-4129-a075-2f24664323cf,1,519,10.1,conveyor,7.8,yes,sprinkles,1.7,
b653c983-98b9-4e92-b9e2-8b602a49fdbe,2,510,10.2,rack,15.3,yes,glace,4.9,98.0
17454501-ea80-49ed-ad62-7a554e73902f,2,534,11.1,conveyor,6.3,yes,fondant,5.5,
b53c7c66-b79e-4bb8-8b74-813bca74546d,2,507,11.0,conveyor,9.7,yes,glace,3.3,89.3
e7164c58-1f09-4dd8-b3ca-91dc53b46760,1,515,9.0,conveyor,6.6,yes,sprinkles,2.2,
dcbfc40b-5b99-4f4e-a27c-39a0dfbd76c4,1,522,10.8,rack,19.6,no,,,
1e0180ef-2249-4d9a-8f0f-c913887bffbb,2,524,10.1,rack,17.3,yes,fondant,4.9,
e8230f59-0a98-46c5-ab28-ae2d508ced2f,1,517,10.7,rack,14.8,no,,,
4b815e47-886e-4a09-854a-4406dbd3ba75,1,519,12.5,conveyor,7.7,yes,glace,4.1,73.8
9e5c7fe0-9dcc-4fa0-8a3e-75bd3a82cfbf,1,523,11.5,rack,17.4,yes,fondant,4.2,
ccaa84a4-88b0-4e09-bac1-68c5ca6f50b4,1,531,12.5,rack,17.1,no,,,
c8c62458-4ae2-436b-acce-66bbb17d828f,2,533,12.0,rack,13.5,yes,glace,4.4,92.6
67f1a678-f0bf-49bf-8d2b-d8bfc3584f5d,1,503,10.0,conveyor,7.7,yes,sprinkles,1.8,
83820238-9c93-453d-a848-b903c0dbb472,1,532,11.0,rack,13.7,no,,,
0d67134d-7615-41b4-b550-3056278d8497,1,518,10.9,rack,12.2,no,,,
7e1d00d7-5d89-49a8-9517-8824b7dde086,2,502,9.6,rack,17.4,no,,,
78743770-bdbf-4e5e-9e6b-65d523df7c8c,2,517,12.6,rack,14.3,no,,,
60bc186d-8240-4c6c-b54a-c412dd6eff9f,2,522,9.0,conveyor,9.6,yes,glace,5.3,89.8
d8c4bbb9-5f91-4c38-ada3-66d1c55000f5,1,516,8.7,rack,14.7,yes,sprinkles,1.8,
9d990b22-bd9c-4f4a-af20-4d30cd49b567,2,513,11.6,conveyor,8.3,yes,sprinkles,2.5,
76bb378e-09b5-4c80-8594-d659fbed290a,1,524,13.1,rack,15.4,no,,,
4638315a-0299-4d18-90ab-73c905014253,2,529,9.4,conveyor,8.3,yes,glace,4.1,83.7
d70b5cfe-6f58-4422-a835-d8fee3907b21,2,520,11.8,conveyor,5.9,yes,fondant,6.0,
4de9b98a-4c12-40c0-b46f-466e56fd1233,2,516,12.3,conveyor,9.0,yes,glace,3.5,97.3
e56d7154-119e-495e-b116-8cbac64b240e,1,522,13.3,rack,16.9,yes,glace,3.9,92.9
11c4148c-c018-426f-b3a6-61901ccc9862,2,517,9.8,rack,15.4,yes,glace,3.0,105.2
694a612e-9421-4a9c-b113-cbd0a96dd505,2,494,10.6,rack,11.7,yes,fondant,4.1,
6cb59f8e-85ea-4f91-9adc-c0cd8acc4f0a,2,509,9.5,conveyor,6.6,no,,,
85405f1c-352d-4b56-83ce-341b5217a648,1,530,12.5,rack,16.3,yes,fondant,6.4,
5fb22c8f-596e-4e95-89ea-5874fa1cdd33,2,519,12.1,rack,18.6,no,,,
75b35cdc-81d7-4263-83bc-172d09e9d239,1,495,12.7,rack,16.8,yes,sprinkles,2.2,
,2,516,8.2,rack,13.6,no,,,
7db77566-65de-4081-9d08-5ec20a6b7152,2,506,,conveyor,8.1,no,,,
8c6cdcc0-7ad7-4d9e-9ad0-814377b00bf1,2,529,11.8,conveyor,5.2,no,,,
21566854-5b13-4314-9658-a9fc64ca301e,2,516,11.3,conveyor,9.9,yes,fondant,4.9,
d5e2c777-cf08-4648-8598-2636215cfd48,1,519,12.2,rack,16.2,yes,fondant,5.4,
33904011-293e-4f3e-9fa2-5f4ee909e358,2,521,11.8,conveyor,5.9,yes,glace,4.1,78.1
6c58235f-ba1d-4fe0-bc13-e56a0cc2434e,2,546,10.7,rack,16.9,yes,glace,4.6,101.7
fa64d906-a304-4370-9b2d-5f4230b64a37,2,515,9.0,conveyor,9.1,no,,,
bd6b055a-fd1f-4364-bf14-b461e2f40b36,1,527,11.1,rack,14.1,no,,,
5d50e28a-0856-441d-8edc-5f69e69c6f35,1,504,10.5,conveyor,8.7,yes,glace,3.3,84.3
e7d53cef-4ebb-4971-97cd-2d5f7f399807,1,527,11.9,conveyor,5.8,yes,sprinkles,2.3,
5044deb9-2eac-41c5-8174-0b728d33e9d4,1,512,12.1,rack,16.6,yes,fondant,5.1,
3f5aa732-7830-4534-aa5e-4b1c2076dc74,1,513,10.5,conveyor,7.7,yes,glace,4.1,78.1
3c501511-1b6c-4c3a-8e72-102c60c59bba,2,513,12.3,conveyor,5.4,yes,sprinkles,2.5,
17a020e7-cce0-4af2-a5c7-c3c81722e1b5,1,514,10.5,rack,19.2,yes,fondant,7.2,
57778dc0-767d-44f9-9943-b17ef18f8738,2,524,10.4,conveyor,6.1,yes,sprinkles,1.7,
534e05eb-fcee-4aa2-b803-44dea2c7be70,2,520,11.4,conveyor,5.1,yes,fondant,6.2,
0f77f68a-07ff-4012-ad75-2f3501ca6056,2,506,9.5,rack,13.6,yes,fondant,4.5,
9b59f261-a446-47da-a642-1e48a5b117a9,2,522,10.0,conveyor,5.6,yes,glace,3.1,85.7
8e599a11-9534-411e-a0d1-b136ecc34f55,1,501,12.2,conveyor,7.7,no,,,
832916aa-cdf3-4cb7-af1f-8daa969e6261,1,528,11.9,conveyor,8.5,yes,glace,3.5,72.5
2f8f06ce-a08b-4360-b9ce-c673db4c1e7c,2,516,10.7,conveyor,5.5,no,,,
8b58458e-9208-4379-83af-00299330fc4c,1,517,12.3,rack,12.0,yes,glace,3.6,76.6
a989d53f-9e07-4757-b5c8-f1d3db120a7e,2,519,10.8,rack,17.1,no,,,
4cbc0a71-e83d-4789-b462-8ce2f2f62439,1,530,10.1,conveyor,9.3,yes,glace,3.9,93.6
01b1a621-3f7b-429a-8ab1-3ddcc3b65c99,1,516,10.8,rack,17.0,yes,glace,4.1,86.2
a1f1b2fd-6711-45a9-9104-38799b25f53a,2,513,11.1,conveyor,8.7,yes,glace,3.4,71.6
c9841728-cd24-47bc-a71c-74a23df11512,2,529,11.9,conveyor,8.0,yes,sprinkles,2.4,
9afd3c80-c70c-48de-bc2f-4348965e6f49,2,522,10.5,conveyor,6.3,yes,fondant,7.5,
34438bfd-0404-4aa1-9a75-26b375d5b7ed,1,522,10.0,rack,12.8,no,,,
1213f820-81ab-47e9-9c88-e8d9bee55df9,2,500,13.0,conveyor,9.7,no,,,
8a9cf884-82d2-46eb-b64b-e0fde0e1996d,1,512,,conveyor,7.2,no,,,
cfe7cf36-1eec-4a67-a0b1-9de226161c31,2,517,9.3,rack,18.4,yes,glace,4.0,90.9
a8369189-019d-49f5-886c-5d64f368b20a,1,530,11.1,conveyor,6.7,no,,,
fa9a85aa-7dd4-42d7-aa9e-af4b83b5fdc8,2,524,10.1,rack,15.4,yes,fondant,8.1,
b25a2709-10cb-433c-9621-1b771161ab7d,1,520,10.8,rack,14.4,no,,,
f757904f-0ab8-48b4-827e-e0829dbffa77,1,506,10.8,conveyor,9.7,yes,glace,4.0,92.4
789e5c6a-3d24-47bf-ac16-1a922ea64b5f,2,539,10.4,conveyor,8.7,yes,glace,4.1,96.5
,2,530,8.7,rack,18.2,yes,fondant,4.7,
1339d618-b94b-4021-85c2-9d52ff9af5b0,1,519,10.6,rack,14.2,yes,sprinkles,2.2,
154d4aba-8e13-4fb5-a30e-4dbb5e202c2c,2,506,10.0,rack,12.7,no,,,
72cf255a-d2cf-4307-96d0-d5a577539a2f,2,515,8.0,conveyor,8.7,yes,fondant,5.6,
154fc081-5d26-477d-96a5-d79b77ffc95e,2,516,9.9,conveyor,6.5,no,,,
b83892fa-a361-442d-b0fd-9f01df5acd94,2,516,11.4,conveyor,9.6,yes,glace,4.3,105.5
80be0996-19dc-43ca-b5dc-4683a9518ccf,1,520,11.1,conveyor,5.8,yes,fondant,8.2,
4ac8f14b-8e49-4fc3-87ae-475a63bb415d,1,534,9.1,rack,12.8,yes,sprinkles,2.0,
1a739640-d017-49ed-a9b2-28ea3c2620fd,2,525,9.1,conveyor,7.6,yes,sprinkles,2.3,
0fa2fd03-3f8f-4ca6-b80c-6d2596f59a20,2,522,11.6,conveyor,6.4,yes,sprinkles,2.0,
b5fc812a-b8f7-45af-8b6c-a572e6984d7a,2,519,9.6,rack,15.3,yes,fondant,6.3,
bea9c7bd-3e1b-450d-aff7-3645fceafae9,1,496,11.7,conveyor,5.9,yes,glace,3.8,88.2
c8459f3a-4ddc-4ec3-8288-ee3dfd03eafa,2,515,10.9,conveyor,6.0,yes,sprinkles,1.9,
835314fe-083d-45d6-869b-820020a3b50a,1,524,10.8,conveyor,9.6,yes,glace,4.4,94.2
cc8e4023-df1b-4ab5-a465-9e4881ca45c9,1,514,8.3,conveyor,9.6,no,,,
a0195769-6d1a-4730-96ed-4659d078fa47,2,515,11.7,rack,17.7,yes,fondant,7.1,
,1,535,10.0,rack,13.9,no,,,
cf12f7d1-9fa6-4772-b9e6-e1441d49cea3,2,506,12.2,rack,10.8,no,,,
0032debb-165b-4ec9-93af-49bb904f6008,2,508,12.3,conveyor,9.0,yes,sprinkles,2.1,
f61e4ed6-667c-47a9-9063-ef3fa275dc3c,2,503,12.2,conveyor,7.9,yes,glace,4.0,89.2
e76fb53f-af5c-4e7e-8d2a-26d4fe91e120,1,528,10.4,rack,18.0,yes,glace,3.7,86.1
5b722fd7-62bd-4e57-9a4e-19ec9d27c375,2,501,13.3,rack,16.1,yes,sprinkles,2.1,
b529d6cc-b9a1-4c2f-ad1b-d1014a507c75,1,520,10.8,conveyor,9.6,yes,sprinkles,1.8,
a6a76de5-2f2d-4363-bae7-1a13e7e9be2f,1,525,11.1,conveyor,9.4,yes,fondant,7.1,
29a56a81-b744-4718-ab3d-a34c6e1ad5c8,2,517,11.0,conveyor,8.3,yes,fondant,5.5,
9e25464e-c75a-41be-b59a-d6302e4ab469,2,500,12.1,rack,14.0,yes,fondant,8.3,
29030b30-477b-40e8-98e0-474db67dbd54,1,524,11.1,rack,13.4,yes,fondant,5.5,
eede82fc-4711-4762-82ae-1ae85393e6bd,1,505,12.4,conveyor,6.8,no,,,
534b1df0-09a0-41e9-8301-b00b6cb571a3,2,499,9.9,rack,16.0,yes,sprinkles,1.8,
adba1fbe-87a5-4776-a27f-e3dbda8a3555,1,525,10.9,conveyor,8.7,yes,fondant,7.5,
8661bdc3-189d-4e0b-9a2e-5012fd498d72,1,499,10.4,rack,15.1,no,,,
cd870a91-b652-42ae-8215-84c6c3e7c10e,1,513,10.8,conveyor,8.3,yes,glace,3.1,81.4
1635c47d-1f71-4a1b-9cc3-8e9f2540038e,2,497,11.2,rack,14.9,yes,sprinkles,2.0,
3d115e4b-d801-4be2-a625-7ffc30056745,1,517,12.1,conveyor,6.8,yes,fondant,5.8,
7d77e550-4970-4e36-b39a-8c0046a4b7e1,2,526,11.4,conveyor,5.6,no,,,
2ab70fb8-c1f1-44a5-89b4-6860ccf036f4,1,500,11.1,conveyor,9.3,no,,,
e302f82b-22b7-4cdb-8673-4d613cd1a617,2,515,11.2,conveyor,9.7,yes,sprinkles,2.0,
,1,503,9.6,rack,13.0,yes,fondant,7.0,
a97bae05-aecb-4869-818c-5c2323a8f36e,2,521,9.2,conveyor,6.0,yes,glace,4.6,89.0
7031d667-ed69-4ca0-8421-8ecb8a814a7c,2,499,11.2,rack,15.6,no,,,
73106314-5e65-42ee-b3a1-f0a2ea5d5757,2,494,9.0,rack,16.6,no,,,
ec20deb2-4508-480f-90af-9f54518f0bd6,1,524,9.8,conveyor,5.2,no,,,
3f19aec1-4091-4197-b840-e1a543f96212,1,539,10.7,rack,16.0,yes,fondant,6.5,
30f2c49b-23c5-4737-a871-90b72ade3304,1,519,12.0,rack,17.8,no,,,
904655bb-8e40-4d3e-bcad-59b2a5efb950,1,518,10.4,conveyor,6.4,yes,glace,4.1,80.6
52b4dcc1-49c8-41cb-8bc5-efd18365878f,1,526,9.2,rack,15.2,yes,fondant,6.1,
,1,515,12.4,conveyor,9.6,yes,fondant,7.4,
f802f744-d61c-41fa-820e-047387c6a98e,1,525,12.3,rack,14.0,no,,,
6f26ff8a-bc49-4a73-8261-03c37851475e,1,507,10.9,rack,16.7,yes,fondant,5.1,
51db9c34-737e-4775-ab4b-9af5d15e8bc6,1,517,13.3,conveyor,7.1,no,,,
3c38a546-4bc7-4e4c-b119-ecb9501faa58,1,520,13.3,conveyor,6.3,no,,,
06bfa1e4-d548-4082-b9cc-615591224388,2,519,11.7,rack,15.5,no,,,
50d7ff75-ed93-4ac1-8dec-ff4af804c3a0,2,499,11.5,conveyor,5.8,yes,glace,3.7,74.4
b4a6be4d-b240-4f54-802b-fa8e0565d447,1,531,10.2,conveyor,8.9,yes,fondant,6.5,
0468dcca-ec68-4aaf-9c96-cd961b70c406,1,523,12.3,conveyor,8.6,yes,glace,4.2,80.0
c94e0fd5-d5d1-43db-b157-850e681f3601,1,533,9.4,rack,11.1,no,,,
f67e77ee-555e-4bf4-aea6-0f66396c488f,1,516,12.6,conveyor,6.2,yes,sprinkles,2.3,
42beaf85-8702-4e8a-ae8d-86ee9b8c4300,2,505,10.3,conveyor,9.1,yes,glace,4.6,93.5
e6f741e7-80b4-4544-b663-f8c926ea6fa8,2,525,11.0,rack,14.6,no,,,
d7c06e59-b4e2-4453-9495-1a5e2440a039,2,494,9.5,rack,14.7,yes,fondant,6.2,
2244e966-4d8c-4ab3-baee-e29bfd146d27,2,532,11.5,rack,12.7,yes,fondant,3.9,
9ae7ede2-6ab3-4eb8-a34d-36906e33422e,2,510,12.7,rack,14.9,no,,,
f3913b57-7485-4805-bbf1-91c85c460556,1,509,11.0,rack,16.2,yes,glace,3.3,79.6
f5114a1b-6f61-420e-a1c9-84e76db4698f,2,509,11.1,conveyor,8.8,yes,glace,3.4,66.1
